"id","parent_id","code","name","type","group"
"5108","364","64.72.02","Samarinda Seberang","Kecamatan","Kecamatan"
"5109","364","64.72.03","Samarinda Ulu","Kecamatan","Kecamatan"
"5110","364","64.72.04","Samarinda Ilir","Kecamatan","Kecamatan"
"5111","364","64.72.05","Samarinda Utara","Kecamatan","Kecamatan"
"5112","364","64.72.06","Sungai Kunjang","Kecamatan","Kecamatan"
"5113","364","64.72.07","Sambutan","Kecamatan","Kecamatan"
"5114","364","64.72.08","Sungai Pinang","Kecamatan","Kecamatan"
"5115","364","64.72.09","Samarinda Kota","Kecamatan","Kecamatan"
"5116","364","64.72.10","Loa Janan Ilir","Kecamatan","Kecamatan"
"5117","365","64.74.01","Bontang Utara","Kecamatan","Kecamatan"
"5118","365","64.74.02","Bontang Selatan","Kecamatan","Kecamatan"
"5119","365","64.74.03","Bontang Barat","Kecamatan","Kecamatan"
"5120","366","65.01.01","Tanjung Palas","Kecamatan","Kecamatan"
"5121","366","65.01.02","Tanjung Palas Barat","Kecamatan","Kecamatan"
"5122","366","65.01.03","Tanjung Palas Utara","Kecamatan","Kecamatan"
"5123","366","65.01.04","Tanjung Palas Timur","Kecamatan","Kecamatan"
"5124","366","65.01.05","Tanjung Selor","Kecamatan","Kecamatan"
"5125","366","65.01.06","Tanjung Palas Tengah","Kecamatan","Kecamatan"
"5126","366","65.01.07","Peso","Kecamatan","Kecamatan"
"5127","366","65.01.08","Peso Hilir/Ilir","Kecamatan","Kecamatan"
"5128","366","65.01.09","Sekatak","Kecamatan","Kecamatan"
"5129","366","65.01.10","Bunyu (Pulau Bunyu)","Kecamatan","Kecamatan"
"5130","367","65.02.01","Mentarang","Kecamatan","Kecamatan"
"5131","367","65.02.02","Malinau Kota","Kecamatan","Kecamatan"
"5132","367","65.02.03","Pujungan","Kecamatan","Kecamatan"
"5133","367","65.02.04","Kayan Hilir","Kecamatan","Kecamatan"
"5134","367","65.02.05","Kayan Hulu","Kecamatan","Kecamatan"
"5135","367","65.02.06","Malinau Selatan","Kecamatan","Kecamatan"
"5136","367","65.02.07","Malinau Utara","Kecamatan","Kecamatan"
"5137","367","65.02.08","Malinau Barat","Kecamatan","Kecamatan"
"5138","367","65.02.09","Sungai Boh","Kecamatan","Kecamatan"
"5139","367","65.02.10","Kayan Selatan","Kecamatan","Kecamatan"
"5140","367","65.02.11","Bahau Hulu","Kecamatan","Kecamatan"
"5141","367","65.02.12","Mentarang Hulu","Kecamatan","Kecamatan"
"5142","367","65.02.13","Malinau Selatan Hilir","Kecamatan","Kecamatan"
"5143","367","65.02.14","Malinau Selatan Hulu","Kecamatan","Kecamatan"
"5144","367","65.02.15","Sungai Tubu","Kecamatan","Kecamatan"
"5145","368","65.03.01","Sebatik","Kecamatan","Kecamatan"
"5146","368","65.03.02","Nunukan","Kecamatan","Kecamatan"
"5147","368","65.03.03","Sembakung","Kecamatan","Kecamatan"
"5148","368","65.03.04","Lumbis","Kecamatan","Kecamatan"
"5149","368","65.03.05","Krayan","Kecamatan","Kecamatan"
"5150","368","65.03.06","Sebuku","Kecamatan","Kecamatan"
"5151","368","65.03.07","Krayan Selatan","Kecamatan","Kecamatan"
"5152","368","65.03.08","Sebatik Barat","Kecamatan","Kecamatan"
"5153","368","65.03.09","Nunukan Selatan","Kecamatan","Kecamatan"
"5154","368","65.03.10","Sebatik Timur","Kecamatan","Kecamatan"
"5155","368","65.03.11","Sebatik Utara","Kecamatan","Kecamatan"
"5156","368","65.03.12","Sebatik Tengah","Kecamatan","Kecamatan"
"5157","368","65.03.13","Sei Menggaris","Kecamatan","Kecamatan"
"5158","368","65.03.14","Tulin Onsoi","Kecamatan","Kecamatan"
"5159","368","65.03.15","Lumbis Ogong","Kecamatan","Kecamatan"
"5160","368","65.03.16","Sembakung Atulai","Kecamatan","Kecamatan"
"5161","368","65.03.17","Krayan Tengah","Kecamatan","Kecamatan"
"5162","368","65.03.18","Krayan Timur","Kecamatan","Kecamatan"
"5163","368","65.03.19","Krayan Barat","Kecamatan","Kecamatan"
"5164","369","65.04.01","Sesayap","Kecamatan","Kecamatan"
"5165","369","65.04.02","Sesayap Hilir","Kecamatan","Kecamatan"
"5166","369","65.04.03","Tana Lia","Kecamatan","Kecamatan"
"5167","369","65.04.04","Betayau","Kecamatan","Kecamatan"
"5168","369","65.04.05","Muruk Rian","Kecamatan","Kecamatan"
"5169","370","65.71.01","Tarakan Barat","Kecamatan","Kecamatan"
"5170","370","65.71.02","Tarakan Tengah","Kecamatan","Kecamatan"
"5171","370","65.71.03","Tarakan Timur","Kecamatan","Kecamatan"
"5172","370","65.71.04","Tarakan Utara","Kecamatan","Kecamatan"
"5173","371","71.01.05","Sang Tombolang","Kecamatan","Kecamatan"
"5174","371","71.01.09","Dumoga Barat","Kecamatan","Kecamatan"
"5175","371","71.01.10","Dumoga Timur","Kecamatan","Kecamatan"
"5176","371","71.01.11","Dumoga Utara","Kecamatan","Kecamatan"
"5177","371","71.01.12","Lolak","Kecamatan","Kecamatan"
"5178","371","71.01.13","Bolaang","Kecamatan","Kecamatan"
"5179","371","71.01.14","Lolayan","Kecamatan","Kecamatan"
"5180","371","71.01.19","Passi Barat","Kecamatan","Kecamatan"
"5181","371","71.01.20","Poigar","Kecamatan","Kecamatan"
"5182","371","71.01.22","Passi Timur","Kecamatan","Kecamatan"
"5183","371","71.01.31","Bolaang Timur","Kecamatan","Kecamatan"
"5184","371","71.01.32","Bilalang","Kecamatan","Kecamatan"
"5185","371","71.01.33","Dumoga","Kecamatan","Kecamatan"
"5186","371","71.01.34","Dumoga Tenggara","Kecamatan","Kecamatan"
"5187","371","71.01.35","Dumoga Tengah","Kecamatan","Kecamatan"
"5188","372","71.02.01","Tondano Barat","Kecamatan","Kecamatan"
"5189","372","71.02.02","Tondano Timur","Kecamatan","Kecamatan"
"5190","372","71.02.03","Eris","Kecamatan","Kecamatan"
"5191","372","71.02.04","Kombi","Kecamatan","Kecamatan"
"5192","372","71.02.05","Lembean Timur","Kecamatan","Kecamatan"
"5193","372","71.02.06","Kakas","Kecamatan","Kecamatan"
"5194","372","71.02.07","Tompaso","Kecamatan","Kecamatan"
"5195","372","71.02.08","Remboken","Kecamatan","Kecamatan"
"5196","372","71.02.09","Langowan Timur","Kecamatan","Kecamatan"
"5197","372","71.02.10","Langowan Barat","Kecamatan","Kecamatan"
"5198","372","71.02.11","Sonder","Kecamatan","Kecamatan"
"5199","372","71.02.12","Kawangkoan","Kecamatan","Kecamatan"
"5200","372","71.02.13","Pineleng","Kecamatan","Kecamatan"
"5201","372","71.02.14","Tombulu","Kecamatan","Kecamatan"
"5202","372","71.02.15","Tombariri","Kecamatan","Kecamatan"
"5203","372","71.02.16","Tondano Utara","Kecamatan","Kecamatan"
"5204","372","71.02.17","Langowan Selatan","Kecamatan","Kecamatan"
"5205","372","71.02.18","Tondano Selatan","Kecamatan","Kecamatan"
"5206","372","71.02.19","Langowan Utara","Kecamatan","Kecamatan"
"5207","372","71.02.20","Kakas Barat","Kecamatan","Kecamatan"
"5208","372","71.02.21","Kawangkoan Utara","Kecamatan","Kecamatan"
"5209","372","71.02.22","Kawangkoan Barat","Kecamatan","Kecamatan"
"5210","372","71.02.23","Mandolang","Kecamatan","Kecamatan"
"5211","372","71.02.24","Tombariri Timur","Kecamatan","Kecamatan"
"5212","372","71.02.25","Tompaso Barat","Kecamatan","Kecamatan"
"5213","373","71.03.08","Tabukan Utara","Kecamatan","Kecamatan"
"5214","373","71.03.09","Nusa Tabukan","Kecamatan","Kecamatan"
"5215","373","71.03.10","Manganitu Selatan","Kecamatan","Kecamatan"
"5216","373","71.03.11","Tatoareng","Kecamatan","Kecamatan"
"5217","373","71.03.12","Tamako","Kecamatan","Kecamatan"
"5218","373","71.03.13","Manganitu","Kecamatan","Kecamatan"
"5219","373","71.03.14","Tabukan Tengah","Kecamatan","Kecamatan"
"5220","373","71.03.15","Tabukan Selatan","Kecamatan","Kecamatan"
"5221","373","71.03.16","Kendahe","Kecamatan","Kecamatan"
"5222","373","71.03.17","Tahuna","Kecamatan","Kecamatan"
"5223","373","71.03.19","Tabukan Selatan Tengah","Kecamatan","Kecamatan"
"5224","373","71.03.20","Tabukan Selatan Tenggara","Kecamatan","Kecamatan"
"5225","373","71.03.23","Tahuna Barat","Kecamatan","Kecamatan"
"5226","373","71.03.24","Tahuna Timur","Kecamatan","Kecamatan"
"5227","373","71.03.25","Kepulauan Marore","Kecamatan","Kecamatan"
"5228","374","71.04.01","Lirung","Kecamatan","Kecamatan"
"5229","374","71.04.02","Beo","Kecamatan","Kecamatan"
"5230","374","71.04.03","Rainis","Kecamatan","Kecamatan"
"5231","374","71.04.04","Essang","Kecamatan","Kecamatan"
"5232","374","71.04.05","Nanusa","Kecamatan","Kecamatan"
"5233","374","71.04.06","Kabaruan","Kecamatan","Kecamatan"
"5234","374","71.04.07","Melonguane","Kecamatan","Kecamatan"
"5235","374","71.04.08","Gemeh","Kecamatan","Kecamatan"
"5236","374","71.04.09","Damao (Damau)","Kecamatan","Kecamatan"
"5237","374","71.04.10","Tampan' Amma (Tampan Amma)","Kecamatan","Kecamatan"
"5238","374","71.04.11","Salibabu","Kecamatan","Kecamatan"
"5239","374","71.04.12","Kalongan","Kecamatan","Kecamatan"
"5240","374","71.04.13","Miangas","Kecamatan","Kecamatan"
"5241","374","71.04.14","Beo Utara","Kecamatan","Kecamatan"
"5242","374","71.04.15","Pulutan","Kecamatan","Kecamatan"
"5243","374","71.04.16","Melonguane Timur","Kecamatan","Kecamatan"
"5244","374","71.04.17","Moronge","Kecamatan","Kecamatan"
"5245","374","71.04.18","Beo Selatan","Kecamatan","Kecamatan"
"5246","374","71.04.19","Essang Selatan","Kecamatan","Kecamatan"
"5247","375","71.05.01","Modoinding","Kecamatan","Kecamatan"
"5248","375","71.05.02","Tompaso Baru","Kecamatan","Kecamatan"
"5249","375","71.05.03","Ranoyapo","Kecamatan","Kecamatan"
"5250","375","71.05.07","Motoling","Kecamatan","Kecamatan"
"5251","375","71.05.08","Sinonsayang","Kecamatan","Kecamatan"
"5252","375","71.05.09","Tenga","Kecamatan","Kecamatan"
"5253","375","71.05.10","Amurang","Kecamatan","Kecamatan"
"5254","375","71.05.12","Tumpaan","Kecamatan","Kecamatan"
"5255","375","71.05.13","Tareran","Kecamatan","Kecamatan"
"5256","375","71.05.15","Kumelembuai","Kecamatan","Kecamatan"
"5257","375","71.05.16","Maesaan","Kecamatan","Kecamatan"
"5258","375","71.05.17","Amurang Barat","Kecamatan","Kecamatan"
"5259","375","71.05.18","Amurang Timur","Kecamatan","Kecamatan"
"5260","375","71.05.19","Tatapaan","Kecamatan","Kecamatan"
"5261","375","71.05.21","Motoling Barat","Kecamatan","Kecamatan"
"5262","375","71.05.22","Motoling Timur","Kecamatan","Kecamatan"
"5263","375","71.05.23","Suluun Tareran","Kecamatan","Kecamatan"
"5264","376","71.06.01","Kema","Kecamatan","Kecamatan"
"5265","376","71.06.02","Kauditan","Kecamatan","Kecamatan"
"5266","376","71.06.03","Airmadidi","Kecamatan","Kecamatan"
"5267","376","71.06.04","Wori","Kecamatan","Kecamatan"
"5268","376","71.06.05","Dimembe","Kecamatan","Kecamatan"
"5269","376","71.06.06","Likupang Barat","Kecamatan","Kecamatan"
"5270","376","71.06.07","Likupang Timur","Kecamatan","Kecamatan"
"5271","376","71.06.08","Kalawat","Kecamatan","Kecamatan"
"5272","376","71.06.09","Talawaan","Kecamatan","Kecamatan"
"5273","376","71.06.10","Likupang Selatan","Kecamatan","Kecamatan"
"5274","377","71.07.01","Ratahan","Kecamatan","Kecamatan"
"5275","377","71.07.02","Pusomaen","Kecamatan","Kecamatan"
"5276","377","71.07.03","Belang","Kecamatan","Kecamatan"
"5277","377","71.07.04","Ratatotok","Kecamatan","Kecamatan"
"5278","377","71.07.05","Tombatu","Kecamatan","Kecamatan"
"5279","377","71.07.06","Touluaan","Kecamatan","Kecamatan"
"5280","377","71.07.07","Touluaan Selatan","Kecamatan","Kecamatan"
"5281","377","71.07.08","Silian Raya","Kecamatan","Kecamatan"
"5282","377","71.07.09","Tombatu Timur","Kecamatan","Kecamatan"
"5283","377","71.07.10","Tombatu Utara","Kecamatan","Kecamatan"
"5284","377","71.07.11","Pasan","Kecamatan","Kecamatan"
"5285","377","71.07.12","Ratahan Timur","Kecamatan","Kecamatan"
"5286","378","71.08.01","Sangkub","Kecamatan","Kecamatan"
"5287","378","71.08.02","Bintauna","Kecamatan","Kecamatan"
"5288","378","71.08.03","Bolangitang Timur (Bolang Itang Timur)","Kecamatan","Kecamatan"
"5289","378","71.08.04","Bolangitang Barat (Bolang Itang Barat)","Kecamatan","Kecamatan"
"5290","378","71.08.05","Kaidipang","Kecamatan","Kecamatan"
"5291","378","71.08.06","Pinogaluman","Kecamatan","Kecamatan"
"5292","379","71.09.01","Siau Timur","Kecamatan","Kecamatan"
"5293","379","71.09.02","Siau Barat","Kecamatan","Kecamatan"
"5294","379","71.09.03","Tagulandang","Kecamatan","Kecamatan"
"5295","379","71.09.04","Siau Timur Selatan","Kecamatan","Kecamatan"
"5296","379","71.09.05","Siau Barat Selatan","Kecamatan","Kecamatan"
"5297","379","71.09.06","Tagulandang Utara","Kecamatan","Kecamatan"
"5298","379","71.09.07","Biaro","Kecamatan","Kecamatan"
"5299","379","71.09.08","Siau Barat Utara","Kecamatan","Kecamatan"
"5300","379","71.09.09","Siau Tengah","Kecamatan","Kecamatan"
"5301","379","71.09.10","Tagulandang Selatan","Kecamatan","Kecamatan"
"5302","380","71.10.01","Tutuyan","Kecamatan","Kecamatan"
"5303","380","71.10.02","Kotabunan","Kecamatan","Kecamatan"
"5304","380","71.10.03","Nuangan","Kecamatan","Kecamatan"
"5305","380","71.10.04","Modayag","Kecamatan","Kecamatan"
"5306","380","71.10.05","Modayag Barat","Kecamatan","Kecamatan"
"5307","380","71.10.06","Motongkad","Kecamatan","Kecamatan"
"5308","380","71.10.07","Mooat","Kecamatan","Kecamatan"
"5309","381","71.11.01","Bolaang Uki","Kecamatan","Kecamatan"
"5310","381","71.11.02","Posigadan","Kecamatan","Kecamatan"
"5311","381","71.11.03","Pinolosian","Kecamatan","Kecamatan"
"5312","381","71.11.04","Pinolosian Tengah","Kecamatan","Kecamatan"
"5313","381","71.11.05","Pinolosian Timur","Kecamatan","Kecamatan"
"5314","381","71.11.06","Helumo","Kecamatan","Kecamatan"
"5315","381","71.11.07","Tomini","Kecamatan","Kecamatan"
"5316","382","71.71.01","Bunaken","Kecamatan","Kecamatan"
"5317","382","71.71.02","Tuminiting","Kecamatan","Kecamatan"
"5318","382","71.71.03","Singkil","Kecamatan","Kecamatan"
"5319","382","71.71.04","Wenang","Kecamatan","Kecamatan"
"5320","382","71.71.05","Tikala","Kecamatan","Kecamatan"
"5321","382","71.71.06","Sario","Kecamatan","Kecamatan"
"5322","382","71.71.07","Wanea","Kecamatan","Kecamatan"
"5323","382","71.71.08","Mapanget","Kecamatan","Kecamatan"
"5324","382","71.71.09","Malalayang","Kecamatan","Kecamatan"
"5325","382","71.71.10","Bunaken Kepulauan","Kecamatan","Kecamatan"
"5326","382","71.71.11","Paal Dua","Kecamatan","Kecamatan"
"5327","383","71.72.01","Lembeh Selatan (Bitung Selatan)","Kecamatan","Kecamatan"
"5328","383","71.72.02","Madidir (Bitung Tengah)","Kecamatan","Kecamatan"
"5329","383","71.72.03","Ranowulu (Bitung Utara)","Kecamatan","Kecamatan"
"5330","383","71.72.04","Aertembaga (Bitung Timur)","Kecamatan","Kecamatan"
"5331","383","71.72.05","Matuari (Bitung Barat)","Kecamatan","Kecamatan"
"5332","383","71.72.06","Girian","Kecamatan","Kecamatan"
"5333","383","71.72.07","Maesa","Kecamatan","Kecamatan"
"5334","383","71.72.08","Lembeh Utara","Kecamatan","Kecamatan"
"5335","384","71.73.01","Tomohon Selatan","Kecamatan","Kecamatan"
"5336","384","71.73.02","Tomohon Tengah","Kecamatan","Kecamatan"
"5337","384","71.73.03","Tomohon Utara","Kecamatan","Kecamatan"
"5338","384","71.73.04","Tomohon Barat","Kecamatan","Kecamatan"
"5339","384","71.73.05","Tomohon Timur","Kecamatan","Kecamatan"
"5340","385","71.74.01","Kotamobagu Utara","Kecamatan","Kecamatan"
"5341","385","71.74.02","Kotamobagu Timur","Kecamatan","Kecamatan"
"5342","385","71.74.03","Kotamobagu Selatan","Kecamatan","Kecamatan"
"5343","385","71.74.04","Kotamobagu Barat","Kecamatan","Kecamatan"
"5344","386","72.01.01","Batui","Kecamatan","Kecamatan"
"5345","386","72.01.02","Bunta","Kecamatan","Kecamatan"
"5346","386","72.01.03","Kintom","Kecamatan","Kecamatan"
"5347","386","72.01.04","Luwuk","Kecamatan","Kecamatan"
"5348","386","72.01.05","Lamala","Kecamatan","Kecamatan"
"5349","386","72.01.06","Balantak","Kecamatan","Kecamatan"
"5350","386","72.01.07","Pagimana","Kecamatan","Kecamatan"
"5351","386","72.01.08","Bualemo (Boalemo)","Kecamatan","Kecamatan"
"5352","386","72.01.09","Toili","Kecamatan","Kecamatan"
"5353","386","72.01.10","Masama","Kecamatan","Kecamatan"
"5354","386","72.01.11","Luwuk Timur","Kecamatan","Kecamatan"
"5355","386","72.01.12","Toili Barat","Kecamatan","Kecamatan"
"5356","386","72.01.13","Nuhon","Kecamatan","Kecamatan"
"5357","386","72.01.14","Moilong","Kecamatan","Kecamatan"
"5358","386","72.01.15","Batui Selatan","Kecamatan","Kecamatan"
"5359","386","72.01.16","Lobu","Kecamatan","Kecamatan"
"5360","386","72.01.17","Simpang Raya","Kecamatan","Kecamatan"
"5361","386","72.01.18","Balantak Selatan","Kecamatan","Kecamatan"
"5362","386","72.01.19","Balantak Utara","Kecamatan","Kecamatan"
"5363","386","72.01.20","Luwuk Selatan","Kecamatan","Kecamatan"
"5364","386","72.01.21","Luwuk Utara","Kecamatan","Kecamatan"
"5365","386","72.01.22","Mantoh","Kecamatan","Kecamatan"
"5366","386","72.01.23","Nambo","Kecamatan","Kecamatan"
"5367","387","72.02.01","Poso Kota","Kecamatan","Kecamatan"
"5368","387","72.02.02","Poso Pesisir","Kecamatan","Kecamatan"
"5369","387","72.02.03","Lage","Kecamatan","Kecamatan"
"5370","387","72.02.04","Pamona Puselemba","Kecamatan","Kecamatan"
"5371","387","72.02.05","Pamona Timur","Kecamatan","Kecamatan"
"5372","387","72.02.06","Pamona Selatan","Kecamatan","Kecamatan"
"5373","387","72.02.07","Lore Utara","Kecamatan","Kecamatan"
"5374","387","72.02.08","Lore Tengah","Kecamatan","Kecamatan"
"5375","387","72.02.09","Lore Selatan","Kecamatan","Kecamatan"
"5376","387","72.02.18","Poso Pesisir Utara","Kecamatan","Kecamatan"
"5377","387","72.02.19","Poso Pesisir Selatan","Kecamatan","Kecamatan"
"5378","387","72.02.20","Pamona Barat","Kecamatan","Kecamatan"
"5379","387","72.02.21","Poso Kota Selatan","Kecamatan","Kecamatan"
"5380","387","72.02.22","Poso Kota Utara","Kecamatan","Kecamatan"
"5381","387","72.02.23","Lore Barat","Kecamatan","Kecamatan"
"5382","387","72.02.24","Lore Timur","Kecamatan","Kecamatan"
"5383","387","72.02.25","Lore Piore","Kecamatan","Kecamatan"
"5384","387","72.02.26","Pamona Tenggara","Kecamatan","Kecamatan"
"5385","387","72.02.27","Pamona Utara","Kecamatan","Kecamatan"
"5386","388","72.03.04","Rio Pakava","Kecamatan","Kecamatan"
"5387","388","72.03.06","Dampelas","Kecamatan","Kecamatan"
"5388","388","72.03.08","Banawa","Kecamatan","Kecamatan"
"5389","388","72.03.09","Labuan","Kecamatan","Kecamatan"
"5390","388","72.03.10","Sindue","Kecamatan","Kecamatan"
"5391","388","72.03.11","Sirenja","Kecamatan","Kecamatan"
"5392","388","72.03.12","Balaesang","Kecamatan","Kecamatan"
"5393","388","72.03.14","Sojol","Kecamatan","Kecamatan"
"5394","388","72.03.18","Banawa Selatan","Kecamatan","Kecamatan"
"5395","388","72.03.19","Tanantovea","Kecamatan","Kecamatan"
"5396","388","72.03.21","Pinembani (Panembani)","Kecamatan","Kecamatan"
"5397","388","72.03.24","Sindue Tombusabora","Kecamatan","Kecamatan"
"5398","388","72.03.25","Sindue Tobata","Kecamatan","Kecamatan"
"5399","388","72.03.27","Banawa Tengah","Kecamatan","Kecamatan"
"5400","388","72.03.30","Sojol Utara","Kecamatan","Kecamatan"
"5401","388","72.03.31","Balaesang Tanjung","Kecamatan","Kecamatan"
"5402","389","72.04.01","Dampal Selatan","Kecamatan","Kecamatan"
"5403","389","72.04.02","Dampal Utara","Kecamatan","Kecamatan"
"5404","389","72.04.03","Dondo","Kecamatan","Kecamatan"
"5405","389","72.04.04","Basidondo","Kecamatan","Kecamatan"
"5406","389","72.04.05","Ogodeide","Kecamatan","Kecamatan"
"5407","389","72.04.06","Lampasio","Kecamatan","Kecamatan"
"5408","389","72.04.07","Baolan","Kecamatan","Kecamatan"
"5409","389","72.04.08","Galang","Kecamatan","Kecamatan"
"5410","389","72.04.09","Toli-Toli Utara (Tolitoli Utara)","Kecamatan","Kecamatan"
"5411","389","72.04.10","Dako Pemean (Dako Pamean)","Kecamatan","Kecamatan"
"5412","390","72.05.01","Momunu","Kecamatan","Kecamatan"
"5413","390","72.05.02","Lakea (Lipunoto)","Kecamatan","Kecamatan"
"5414","390","72.05.03","Bokat","Kecamatan","Kecamatan"
"5415","390","72.05.04","Bunobogu","Kecamatan","Kecamatan"
"5416","390","72.05.05","Paleleh","Kecamatan","Kecamatan"
"5417","390","72.05.06","Biau","Kecamatan","Kecamatan"
"5418","390","72.05.07","Tiloan","Kecamatan","Kecamatan"
"5419","390","72.05.08","Bukal","Kecamatan","Kecamatan"
"5420","390","72.05.09","Gadung","Kecamatan","Kecamatan"
"5421","390","72.05.10","Karamat","Kecamatan","Kecamatan"
"5422","390","72.05.11","Paleleh Barat","Kecamatan","Kecamatan"
"5423","391","72.06.05","Bungku Tengah","Kecamatan","Kecamatan"
"5424","391","72.06.06","Bungku Selatan","Kecamatan","Kecamatan"
"5425","391","72.06.07","Menui Kepulauan","Kecamatan","Kecamatan"
"5426","391","72.06.08","Bungku Barat","Kecamatan","Kecamatan"
"5427","391","72.06.09","Bumi Raya","Kecamatan","Kecamatan"
"5428","391","72.06.10","Bahodopi","Kecamatan","Kecamatan"
"5429","391","72.06.12","Wita Ponda","Kecamatan","Kecamatan"
"5430","391","72.06.15","Bungku Pesisir","Kecamatan","Kecamatan"
"5431","391","72.06.18","Bungku Timur","Kecamatan","Kecamatan"
"5432","392","72.07.03","Totikum (Totikung)","Kecamatan","Kecamatan"
"5433","392","72.07.04","Tinangkung","Kecamatan","Kecamatan"
"5434","392","72.07.05","Liang","Kecamatan","Kecamatan"
"5435","392","72.07.06","Bulagi","Kecamatan","Kecamatan"
"5436","392","72.07.07","Buko","Kecamatan","Kecamatan"
"5437","392","72.07.09","Bulagi Selatan","Kecamatan","Kecamatan"
"5438","392","72.07.11","Tinangkung Selatan","Kecamatan","Kecamatan"
"5439","392","72.07.15","Totikum Selatan","Kecamatan","Kecamatan"
"5440","392","72.07.16","Peling Tengah","Kecamatan","Kecamatan"
"5441","392","72.07.17","Bulagi Utara","Kecamatan","Kecamatan"
"5442","392","72.07.18","Buko Selatan","Kecamatan","Kecamatan"
"5443","392","72.07.19","Tinangkung Utara","Kecamatan","Kecamatan"
"5444","393","72.08.01","Parigi","Kecamatan","Kecamatan"
"5445","393","72.08.02","Ampibabo","Kecamatan","Kecamatan"
"5446","393","72.08.03","Tinombo","Kecamatan","Kecamatan"
"5447","393","72.08.04","Moutong","Kecamatan","Kecamatan"
"5448","393","72.08.05","Tomini","Kecamatan","Kecamatan"
"5449","393","72.08.06","Sausu","Kecamatan","Kecamatan"
"5450","393","72.08.07","Bolano Lambunu","Kecamatan","Kecamatan"
"5451","393","72.08.08","Kasimbar","Kecamatan","Kecamatan"
"5452","393","72.08.09","Torue","Kecamatan","Kecamatan"
"5453","393","72.08.10","Tinombo Selatan","Kecamatan","Kecamatan"
"5454","393","72.08.11","Parigi Selatan","Kecamatan","Kecamatan"
"5455","393","72.08.12","Mepanga","Kecamatan","Kecamatan"
"5456","393","72.08.13","Toribulu","Kecamatan","Kecamatan"
"5457","393","72.08.14","Taopa","Kecamatan","Kecamatan"
"5458","393","72.08.15","Balinggi","Kecamatan","Kecamatan"
"5459","393","72.08.16","Parigi Barat","Kecamatan","Kecamatan"
"5460","393","72.08.17","Siniu","Kecamatan","Kecamatan"
"5461","393","72.08.18","Palasa","Kecamatan","Kecamatan"
"5462","393","72.08.19","Parigi Utara","Kecamatan","Kecamatan"
"5463","393","72.08.20","Parigi Tengah","Kecamatan","Kecamatan"
"5464","393","72.08.21","Bolano","Kecamatan","Kecamatan"
"5465","393","72.08.22","Ongka Malino","Kecamatan","Kecamatan"
"5466","393","72.08.23","Sidoan","Kecamatan","Kecamatan"
"5467","394","72.09.01","Una Una","Kecamatan","Kecamatan"
"5468","394","72.09.02","Togean","Kecamatan","Kecamatan"
"5469","394","72.09.03","Walea Kepulauan","Kecamatan","Kecamatan"
"5470","394","72.09.04","Ampana Tete","Kecamatan","Kecamatan"
"5471","394","72.09.05","Ampana Kota","Kecamatan","Kecamatan"
"5472","394","72.09.06","Ulubongka","Kecamatan","Kecamatan"
"5473","394","72.09.07","Tojo Barat","Kecamatan","Kecamatan"
"5474","394","72.09.08","Tojo","Kecamatan","Kecamatan"
"5475","394","72.09.09","Walea Besar","Kecamatan","Kecamatan"
"5476","394","72.09.10","Ratolindo","Kecamatan","Kecamatan"
"5477","394","72.09.11","Batudaka","Kecamatan","Kecamatan"
"5478","394","72.09.12","Talatako","Kecamatan","Kecamatan"
"5479","395","72.10.01","Sigi Biromaru","Kecamatan","Kecamatan"
"5480","395","72.10.02","Palolo","Kecamatan","Kecamatan"
"5481","395","72.10.03","Nokilalaki","Kecamatan","Kecamatan"
"5482","395","72.10.04","Lindu","Kecamatan","Kecamatan"
"5483","395","72.10.05","Kulawi","Kecamatan","Kecamatan"
"5484","395","72.10.06","Kulawi Selatan","Kecamatan","Kecamatan"
"5485","395","72.10.07","Pipikoro","Kecamatan","Kecamatan"
"5486","395","72.10.08","Gumbasa","Kecamatan","Kecamatan"
"5487","395","72.10.09","Dolo Selatan","Kecamatan","Kecamatan"
"5488","395","72.10.10","Tanambulava","Kecamatan","Kecamatan"
"5489","395","72.10.11","Dolo Barat","Kecamatan","Kecamatan"
"5490","395","72.10.12","Dolo","Kecamatan","Kecamatan"
"5491","395","72.10.13","Kinovaro","Kecamatan","Kecamatan"
"5492","395","72.10.14","Marawola","Kecamatan","Kecamatan"
"5493","395","72.10.15","Marawola Barat","Kecamatan","Kecamatan"
"5494","396","72.11.01","Banggai","Kecamatan","Kecamatan"
"5495","396","72.11.02","Banggai Utara","Kecamatan","Kecamatan"
"5496","396","72.11.03","Bokan Kepulauan","Kecamatan","Kecamatan"
"5497","396","72.11.04","Bangkurung","Kecamatan","Kecamatan"
"5498","396","72.11.05","Labobo","Kecamatan","Kecamatan"
"5499","396","72.11.06","Banggai Selatan","Kecamatan","Kecamatan"
"5500","396","72.11.07","Banggai Tengah","Kecamatan","Kecamatan"
"5501","397","72.12.01","Petasia","Kecamatan","Kecamatan"
"5502","397","72.12.02","Petasia Timur","Kecamatan","Kecamatan"
"5503","397","72.12.03","Lembo Raya","Kecamatan","Kecamatan"
"5504","397","72.12.04","Lembo","Kecamatan","Kecamatan"
"5505","397","72.12.05","Mori Atas","Kecamatan","Kecamatan"
"5506","397","72.12.06","Mori Utara","Kecamatan","Kecamatan"
"5507","397","72.12.07","Soyo Jaya","Kecamatan","Kecamatan"
"5508","397","72.12.08","Bungku Utara","Kecamatan","Kecamatan"
